training_site,target_site,r2_sklearn,r2_pearson,training_IGBP,training_koppen,target_IGBP,target_koppen
US-xHE,US-xSE,-1.48,0.03,OSH,Cold,DBF,Temperate
US-xHE,US-xSJ,-0.33,0.04,OSH,Cold,SAV,Temperate
US-xHE,US-xSL,-0.13,0.12,OSH,Cold,CRO,Arid
US-xHE,US-xSR,-3.46,0.02,OSH,Cold,OSH,Arid
US-xHE,US-xST,0.02,0.36,OSH,Cold,DBF,Cold
US-xHE,US-xTA,-1.52,0.02,OSH,Cold,ENF,Temperate
US-xHE,US-xTL,-0.35,0.41,OSH,Cold,WET,Cold
US-xHE,US-xTR,-0.39,0.22,OSH,Cold,DBF,Cold
US-xHE,US-xUK,-0.71,0.01,OSH,Cold,DBF,Cold
US-xHE,US-xUN,-0.04,0.27,OSH,Cold,MF,Cold
US-xHE,US-xWD,-0.34,0.08,OSH,Cold,GRA,Cold
US-xHE,US-xWR,-1.03,0.0,OSH,Cold,ENF,Cold
US-xHE,US-xYE,-0.42,0.2,OSH,Cold,ENF,Cold
US-xJE,US-xAB,-0.32,0.54,ENF,Temperate,ENF,Temperate
US-xJE,US-xAE,-9.82,0.44,ENF,Temperate,GRA,Temperate
US-xJE,US-xBL,0.54,0.67,ENF,Temperate,DBF,Cold
US-xJE,US-xBN,0.01,0.27,ENF,Temperate,ENF,Cold
US-xJE,US-xBR,0.16,0.69,ENF,Temperate,DBF,Cold
US-xJE,US-xCL,-1.24,0.24,ENF,Temperate,GRA,Temperate
US-xJE,US-xCP,-11.34,0.24,ENF,Temperate,GRA,Arid
US-xJE,US-xDC,0.44,0.63,ENF,Temperate,GRA,Cold
US-xJE,US-xDJ,0.21,0.61,ENF,Temperate,ENF,Cold
US-xJE,US-xDL,0.7,0.71,ENF,Temperate,MF,Temperate
US-xJE,US-xDS,-4.14,0.58,ENF,Temperate,CVM,Temperate
US-xJE,US-xGR,-0.07,0.67,ENF,Temperate,DBF,Temperate
US-xJE,US-xHA,-23.11,0.0,ENF,Temperate,DBF,Cold
US-xJE,US-xHE,-0.8,0.16,ENF,Temperate,OSH,Cold
US-xJE,US-xJE,0.86,0.86,ENF,Temperate,ENF,Temperate
US-xJE,US-xJR,-1494.51,0.0,ENF,Temperate,OSH,Arid
US-xJE,US-xKA,-0.36,0.62,ENF,Temperate,GRA,Cold
US-xJE,US-xKZ,0.73,0.8,ENF,Temperate,GRA,Cold
US-xJE,US-xMB,-138.83,0.28,ENF,Temperate,OSH,Arid
US-xJE,US-xML,0.15,0.64,ENF,Temperate,DBF,Cold
US-xJE,US-xNG,0.56,0.58,ENF,Temperate,GRA,Cold
US-xJE,US-xNQ,-51.36,0.15,ENF,Temperate,OSH,Arid
US-xJE,US-xNW,0.45,0.56,ENF,Temperate,ENF,Cold
US-xJE,US-xRM,0.18,0.49,ENF,Temperate,ENF,Cold
US-xJE,US-xRN,-0.04,0.32,ENF,Temperate,DBF,Temperate
US-xJE,US-xSB,-0.5,0.65,ENF,Temperate,ENF,Temperate
US-xJE,US-xSC,0.35,0.58,ENF,Temperate,DBF,Cold
US-xJE,US-xSE,0.46,0.62,ENF,Temperate,DBF,Temperate
US-xJE,US-xSJ,-2.13,0.11,ENF,Temperate,SAV,Temperate
US-xJE,US-xSL,-11.06,0.57,ENF,Temperate,CRO,Arid
US-xJE,US-xSR,-32.03,0.27,ENF,Temperate,OSH,Arid
US-xJE,US-xST,0.48,0.81,ENF,Temperate,DBF,Cold
US-xJE,US-xTA,0.36,0.47,ENF,Temperate,ENF,Temperate
US-xJE,US-xTL,-0.84,0.52,ENF,Temperate,WET,Cold
US-xJE,US-xTR,0.23,0.68,ENF,Temperate,DBF,Cold
US-xJE,US-xUK,0.64,0.78,ENF,Temperate,DBF,Cold
US-xJE,US-xUN,0.49,0.83,ENF,Temperate,MF,Cold
US-xJE,US-xWD,0.59,0.61,ENF,Temperate,GRA,Cold
US-xJE,US-xWR,-0.53,0.5,ENF,Temperate,ENF,Cold
US-xJE,US-xYE,0.2,0.44,ENF,Temperate,ENF,Cold
US-xJR,US-xAB,-2.98,0.01,OSH,Arid,ENF,Temperate
US-xJR,US-xAE,-1.11,0.25,OSH,Arid,GRA,Temperate
US-xJR,US-xBL,-3.13,0.07,OSH,Arid,DBF,Cold
US-xJR,US-xBN,-2.31,0.17,OSH,Arid,ENF,Cold
US-xJR,US-xBR,-1.33,0.02,OSH,Arid,DBF,Cold
US-xJR,US-xCL,-3.08,0.21,OSH,Arid,GRA,Temperate
US-xJR,US-xCP,-0.64,0.04,OSH,Arid,GRA,Arid
US-xJR,US-xDC,-1.14,0.21,OSH,Arid,GRA,Cold
US-xJR,US-xDJ,-3.31,0.01,OSH,Arid,ENF,Cold
US-xJR,US-xDL,-2.5,0.02,OSH,Arid,MF,Temperate
US-xJR,US-xDS,-5.66,0.01,OSH,Arid,CVM,Temperate
US-xJR,US-xGR,-1.93,0.29,OSH,Arid,DBF,Temperate
US-xJR,US-xHA,-49.85,0.01,OSH,Arid,DBF,Cold
US-xJR,US-xHE,-3.03,0.02,OSH,Arid,OSH,Cold
US-xJR,US-xJE,-3.93,0.02,OSH,Arid,ENF,Temperate
US-xJR,US-xJR,0.74,0.75,OSH,Arid,OSH,Arid
US-xJR,US-xKA,-1.13,0.13,OSH,Arid,GRA,Cold
US-xJR,US-xKZ,-1.23,0.06,OSH,Arid,GRA,Cold
US-xJR,US-xMB,-0.45,0.02,OSH,Arid,OSH,Arid
US-xJR,US-xML,-1.84,0.07,OSH,Arid,DBF,Cold
US-xJR,US-xNG,-1.5,0.02,OSH,Arid,GRA,Cold
US-xJR,US-xNQ,-0.33,0.1,OSH,Arid,OSH,Arid
US-xJR,US-xNW,-3.78,0.13,OSH,Arid,ENF,Cold
US-xJR,US-xRM,-2.87,0.05,OSH,Arid,ENF,Cold
US-xJR,US-xRN,-1.97,0.03,OSH,Arid,DBF,Temperate
US-xJR,US-xSB,-6.15,0.01,OSH,Arid,ENF,Temperate
US-xJR,US-xSC,-2.92,0.33,OSH,Arid,DBF,Cold
US-xJR,US-xSE,-2.92,0.28,OSH,Arid,DBF,Temperate
US-xJR,US-xSJ,-1.69,0.05,OSH,Arid,SAV,Temperate
US-xJR,US-xSL,-0.68,0.35,OSH,Arid,CRO,Arid
US-xJR,US-xSR,-0.53,0.06,OSH,Arid,OSH,Arid
US-xJR,US-xST,-0.78,0.5,OSH,Arid,DBF,Cold
US-xJR,US-xTA,-2.88,0.03,OSH,Arid,ENF,Temperate
US-xJR,US-xTL,-7.26,0.01,OSH,Arid,WET,Cold
US-xJR,US-xTR,-1.24,0.05,OSH,Arid,DBF,Cold
US-xJR,US-xUK,-1.59,0.05,OSH,Arid,DBF,Cold
US-xJR,US-xUN,-1.13,0.03,OSH,Arid,MF,Cold
US-xJR,US-xWD,-1.78,0.04,OSH,Arid,GRA,Cold
US-xJR,US-xWR,-2.38,0.15,OSH,Arid,ENF,Cold
US-xJR,US-xYE,-2.11,0.18,OSH,Arid,ENF,Cold
US-xKA,US-xAB,-1.11,0.41,GRA,Cold,ENF,Temperate
US-xKA,US-xAE,-1.28,0.34,GRA,Cold,GRA,Temperate
US-xKA,US-xBL,-0.28,0.55,GRA,Cold,DBF,Cold
US-xKA,US-xBN,-0.52,0.31,GRA,Cold,ENF,Cold
US-xKA,US-xBR,-0.18,0.54,GRA,Cold,DBF,Cold
US-xKA,US-xCL,0.16,0.41,GRA,Cold,GRA,Temperate
US-xKA,US-xCP,-4.72,0.08,GRA,Cold,GRA,Arid
US-xKA,US-xDC,-0.08,0.5,GRA,Cold,GRA,Cold
US-xKA,US-xDJ,-1.06,0.42,GRA,Cold,ENF,Cold
US-xKA,US-xDL,0.24,0.54,GRA,Cold,MF,Temperate
US-xKA,US-xDS,-0.2,0.35,GRA,Cold,CVM,Temperate
US-xKA,US-xGR,-0.38,0.7,GRA,Cold,DBF,Temperate
US-xKA,US-xHA,-33.0,0.0,GRA,Cold,DBF,Cold
US-xKA,US-xHE,-0.63,0.31,GRA,Cold,OSH,Cold
US-xKA,US-xJE,0.32,0.59,GRA,Cold,ENF,Temperate
US-xKA,US-xJR,-1576.65,0.0,GRA,Cold,OSH,Arid
US-xKA,US-xKA,0.86,0.86,GRA,Cold,GRA,Cold
US-xKA,US-xKZ,0.52,0.63,GRA,Cold,GRA,Cold
US-xKA,US-xMB,-85.07,0.17,GRA,Cold,OSH,Arid
US-xKA,US-xML,-0.19,0.66,GRA,Cold,DBF,Cold
US-xKA,US-xNG,0.13,0.4,GRA,Cold,GRA,Cold
US-xKA,US-xNQ,-29.36,0.06,GRA,Cold,OSH,Arid
US-xKA,US-xNW,-0.23,0.38,GRA,Cold,ENF,Cold
US-xKA,US-xRM,-1.02,0.24,GRA,Cold,ENF,Cold
US-xKA,US-xRN,-0.28,0.24,GRA,Cold,DBF,Temperate
US-xKA,US-xSB,0.46,0.63,GRA,Cold,ENF,Temperate
US-xKA,US-xSC,-0.17,0.64,GRA,Cold,DBF,Cold
US-xKA,US-xSE,-0.15,0.56,GRA,Cold,DBF,Temperate
US-xKA,US-xSJ,-2.01,0.19,GRA,Cold,SAV,Temperate
US-xKA,US-xSL,-2.16,0.6,GRA,Cold,CRO,Arid
US-xKA,US-xSR,-24.63,0.26,GRA,Cold,OSH,Arid
US-xKA,US-xST,-0.0,0.8,GRA,Cold,DBF,Cold
US-xKA,US-xTA,-0.26,0.35,GRA,Cold,ENF,Temperate
US-xKA,US-xTL,-2.51,0.44,GRA,Cold,WET,Cold
US-xKA,US-xTR,-0.16,0.53,GRA,Cold,DBF,Cold
US-xKA,US-xUK,0.06,0.64,GRA,Cold,DBF,Cold
US-xKA,US-xUN,0.28,0.76,GRA,Cold,MF,Cold
US-xKA,US-xWD,0.05,0.5,GRA,Cold,GRA,Cold
US-xKA,US-xWR,-0.87,0.42,GRA,Cold,ENF,Cold
US-xKA,US-xYE,-0.6,0.31,GRA,Cold,ENF,Cold
US-xKZ,US-xAB,-1.37,0.53,GRA,Cold,ENF,Temperate
US-xKZ,US-xAE,-9.96,0.48,GRA,Cold,GRA,Temperate
US-xKZ,US-xBL,0.26,0.66,GRA,Cold,DBF,Cold
US-xKZ,US-xBN,-0.85,0.41,GRA,Cold,ENF,Cold
US-xKZ,US-xBR,-0.32,0.69,GRA,Cold,DBF,Cold
US-xKZ,US-xCL,-0.68,0.32,GRA,Cold,GRA,Temperate
US-xKZ,US-xCP,-8.3,0.32,GRA,Cold,GRA,Arid
US-xKZ,US-xDC,0.3,0.64,GRA,Cold,GRA,Cold
US-xKZ,US-xDJ,-1.43,0.57,GRA,Cold,ENF,Cold
US-xKZ,US-xDL,0.76,0.77,GRA,Cold,MF,Temperate
US-xKZ,US-xDS,-4.25,0.58,GRA,Cold,CVM,Temperate
US-xKZ,US-xGR,0.02,0.64,GRA,Cold,DBF,Temperate
