training_site,target_site,r2_sklearn,r2_pearson,training_IGBP,training_koppen,target_IGBP,target_koppen
US-xSE,US-xUK,0.68,0.69,DBF,Temperate,DBF,Cold
US-xSE,US-xUN,0.82,0.86,DBF,Temperate,MF,Cold
US-xSE,US-xWD,0.36,0.56,DBF,Temperate,GRA,Cold
US-xSE,US-xWR,0.3,0.58,DBF,Temperate,ENF,Cold
US-xSE,US-xYE,0.13,0.35,DBF,Temperate,ENF,Cold
US-xSJ,US-xAB,-3.27,0.0,SAV,Temperate,ENF,Temperate
US-xSJ,US-xAE,-15.8,0.22,SAV,Temperate,GRA,Temperate
US-xSJ,US-xBL,-0.71,0.39,SAV,Temperate,DBF,Cold
US-xSJ,US-xBN,-0.97,0.14,SAV,Temperate,ENF,Cold
US-xSJ,US-xBR,-2.64,0.02,SAV,Temperate,DBF,Cold
US-xSJ,US-xCL,-4.86,0.16,SAV,Temperate,GRA,Temperate
US-xSJ,US-xCP,-19.67,0.05,SAV,Temperate,GRA,Arid
US-xSJ,US-xDC,-0.72,0.19,SAV,Temperate,GRA,Cold
US-xSJ,US-xDJ,-2.29,0.03,SAV,Temperate,ENF,Cold
US-xSJ,US-xDL,-3.71,0.54,SAV,Temperate,MF,Temperate
US-xSJ,US-xDS,-23.29,0.16,SAV,Temperate,CVM,Temperate
US-xSJ,US-xGR,-0.66,0.24,SAV,Temperate,DBF,Temperate
US-xSJ,US-xHA,-13.1,0.11,SAV,Temperate,DBF,Cold
US-xSJ,US-xHE,-7.08,0.01,SAV,Temperate,OSH,Cold
US-xSJ,US-xJE,-3.19,0.26,SAV,Temperate,ENF,Temperate
US-xSJ,US-xJR,-949.41,0.04,SAV,Temperate,OSH,Arid
US-xSJ,US-xKA,-2.1,0.35,SAV,Temperate,GRA,Cold
US-xSJ,US-xKZ,-1.08,0.35,SAV,Temperate,GRA,Cold
US-xSJ,US-xMB,-221.8,0.0,SAV,Temperate,OSH,Arid
US-xSJ,US-xML,0.21,0.5,SAV,Temperate,DBF,Cold
US-xSJ,US-xNG,-5.02,0.16,SAV,Temperate,GRA,Cold
US-xSJ,US-xNQ,-188.67,0.0,SAV,Temperate,OSH,Arid
US-xSJ,US-xNW,-0.95,0.19,SAV,Temperate,ENF,Cold
US-xSJ,US-xRM,-3.61,0.04,SAV,Temperate,ENF,Cold
US-xSJ,US-xRN,-0.32,0.24,SAV,Temperate,DBF,Temperate
US-xSJ,US-xSB,-9.62,0.11,SAV,Temperate,ENF,Temperate
US-xSJ,US-xSC,-2.38,0.31,SAV,Temperate,DBF,Cold
US-xSJ,US-xSE,-0.16,0.23,SAV,Temperate,DBF,Temperate
US-xSJ,US-xSJ,0.69,0.69,SAV,Temperate,SAV,Temperate
US-xSJ,US-xSL,-19.32,0.01,SAV,Temperate,CRO,Arid
US-xSJ,US-xSR,-12.7,0.08,SAV,Temperate,OSH,Arid
US-xSJ,US-xST,-1.97,0.04,SAV,Temperate,DBF,Cold
US-xSJ,US-xTA,-1.1,0.36,SAV,Temperate,ENF,Temperate
US-xSJ,US-xTL,-0.64,0.24,SAV,Temperate,WET,Cold
US-xSJ,US-xTR,-0.86,0.08,SAV,Temperate,DBF,Cold
US-xSJ,US-xUK,0.06,0.48,SAV,Temperate,DBF,Cold
US-xSJ,US-xUN,-4.59,0.09,SAV,Temperate,MF,Cold
US-xSJ,US-xWD,-1.37,0.34,SAV,Temperate,GRA,Cold
US-xSJ,US-xWR,-0.48,0.03,SAV,Temperate,ENF,Cold
US-xSJ,US-xYE,-1.5,0.06,SAV,Temperate,ENF,Cold
US-xSL,US-xAB,-2.86,0.01,CRO,Arid,ENF,Temperate
US-xSL,US-xAE,0.43,0.54,CRO,Arid,GRA,Temperate
US-xSL,US-xBL,-1.49,0.47,CRO,Arid,DBF,Cold
US-xSL,US-xBN,-3.24,0.1,CRO,Arid,ENF,Cold
US-xSL,US-xBR,-0.94,0.22,CRO,Arid,DBF,Cold
US-xSL,US-xCL,-0.53,0.57,CRO,Arid,GRA,Temperate
US-xSL,US-xCP,-0.09,0.42,CRO,Arid,GRA,Arid
US-xSL,US-xDC,-0.49,0.55,CRO,Arid,GRA,Cold
US-xSL,US-xDJ,-3.18,0.01,CRO,Arid,ENF,Cold
US-xSL,US-xDL,-0.85,0.55,CRO,Arid,MF,Temperate
US-xSL,US-xDS,-0.63,0.47,CRO,Arid,CVM,Temperate
US-xSL,US-xGR,-1.08,0.61,CRO,Arid,DBF,Temperate
US-xSL,US-xHA,-31.35,0.14,CRO,Arid,DBF,Cold
US-xSL,US-xHE,-5.93,0.32,CRO,Arid,OSH,Cold
US-xSL,US-xJE,-1.92,0.51,CRO,Arid,ENF,Temperate
US-xSL,US-xJR,-45.93,0.0,CRO,Arid,OSH,Arid
US-xSL,US-xKA,0.16,0.5,CRO,Arid,GRA,Cold
US-xSL,US-xKZ,-0.28,0.52,CRO,Arid,GRA,Cold
US-xSL,US-xMB,-3.42,0.0,CRO,Arid,OSH,Arid
US-xSL,US-xML,-1.49,0.18,CRO,Arid,DBF,Cold
US-xSL,US-xNG,-1.17,0.31,CRO,Arid,GRA,Cold
US-xSL,US-xNQ,-1.75,0.13,CRO,Arid,OSH,Arid
US-xSL,US-xNW,-5.45,0.02,CRO,Arid,ENF,Cold
US-xSL,US-xRM,-2.67,0.19,CRO,Arid,ENF,Cold
US-xSL,US-xRN,-1.82,0.13,CRO,Arid,DBF,Temperate
US-xSL,US-xSB,-2.52,0.51,CRO,Arid,ENF,Temperate
US-xSL,US-xSC,-1.08,0.55,CRO,Arid,DBF,Cold
US-xSL,US-xSE,-0.92,0.68,CRO,Arid,DBF,Temperate
US-xSL,US-xSJ,-2.3,0.0,CRO,Arid,SAV,Temperate
US-xSL,US-xSL,0.88,0.88,CRO,Arid,CRO,Arid
US-xSL,US-xSR,-1.07,0.45,CRO,Arid,OSH,Arid
US-xSL,US-xST,0.01,0.78,CRO,Arid,DBF,Cold
US-xSL,US-xTA,-1.72,0.38,CRO,Arid,ENF,Temperate
US-xSL,US-xTL,-13.15,0.09,CRO,Arid,WET,Cold
US-xSL,US-xTR,-0.75,0.32,CRO,Arid,DBF,Cold
US-xSL,US-xUK,-0.7,0.57,CRO,Arid,DBF,Cold
US-xSL,US-xUN,-1.19,0.03,CRO,Arid,MF,Cold
US-xSL,US-xWD,-1.02,0.27,CRO,Arid,GRA,Cold
US-xSL,US-xWR,-2.76,0.04,CRO,Arid,ENF,Cold
US-xSL,US-xYE,-1.87,0.19,CRO,Arid,ENF,Cold
US-xSR,US-xAB,-2.81,0.19,OSH,Arid,ENF,Temperate
US-xSR,US-xAE,-0.35,0.25,OSH,Arid,GRA,Temperate
US-xSR,US-xBL,-2.36,0.55,OSH,Arid,DBF,Cold
US-xSR,US-xBN,-1.37,0.33,OSH,Arid,ENF,Cold
US-xSR,US-xBR,-1.08,0.29,OSH,Arid,DBF,Cold
US-xSR,US-xCL,-2.04,0.24,OSH,Arid,GRA,Temperate
US-xSR,US-xCP,-0.27,0.08,OSH,Arid,GRA,Arid
US-xSR,US-xDC,-0.88,0.35,OSH,Arid,GRA,Cold
US-xSR,US-xDJ,-3.41,0.08,OSH,Arid,ENF,Cold
US-xSR,US-xDL,-1.06,0.67,OSH,Arid,MF,Temperate
US-xSR,US-xDS,-1.67,0.4,OSH,Arid,CVM,Temperate
US-xSR,US-xGR,-1.84,0.59,OSH,Arid,DBF,Temperate
US-xSR,US-xHA,-48.62,0.11,OSH,Arid,DBF,Cold
US-xSR,US-xHE,-1.01,0.38,OSH,Arid,OSH,Cold
US-xSR,US-xJE,-1.76,0.53,OSH,Arid,ENF,Temperate
US-xSR,US-xJR,-7.81,0.06,OSH,Arid,OSH,Arid
US-xSR,US-xKA,-0.48,0.56,OSH,Arid,GRA,Cold
US-xSR,US-xKZ,-0.51,0.53,OSH,Arid,GRA,Cold
US-xSR,US-xMB,-0.43,0.36,OSH,Arid,OSH,Arid
US-xSR,US-xML,-1.52,0.47,OSH,Arid,DBF,Cold
US-xSR,US-xNG,-0.73,0.4,OSH,Arid,GRA,Cold
US-xSR,US-xNQ,-1.49,0.0,OSH,Arid,OSH,Arid
US-xSR,US-xNW,-3.2,0.09,OSH,Arid,ENF,Cold
US-xSR,US-xRM,-2.92,0.01,OSH,Arid,ENF,Cold
US-xSR,US-xRN,-1.08,0.31,OSH,Arid,DBF,Temperate
US-xSR,US-xSB,-1.89,0.56,OSH,Arid,ENF,Temperate
US-xSR,US-xSC,-3.42,0.55,OSH,Arid,DBF,Cold
US-xSR,US-xSE,-2.43,0.48,OSH,Arid,DBF,Temperate
US-xSR,US-xSJ,-1.19,0.05,OSH,Arid,SAV,Temperate
US-xSR,US-xSL,-1.86,0.19,OSH,Arid,CRO,Arid
US-xSR,US-xSR,0.82,0.82,OSH,Arid,OSH,Arid
US-xSR,US-xST,-0.86,0.28,OSH,Arid,DBF,Cold
US-xSR,US-xTA,-1.61,0.46,OSH,Arid,ENF,Temperate
US-xSR,US-xTL,-3.97,0.39,OSH,Arid,WET,Cold
US-xSR,US-xTR,-1.07,0.32,OSH,Arid,DBF,Cold
US-xSR,US-xUK,-1.07,0.55,OSH,Arid,DBF,Cold
US-xSR,US-xUN,-0.59,0.57,OSH,Arid,MF,Cold
US-xSR,US-xWD,-1.41,0.4,OSH,Arid,GRA,Cold
US-xSR,US-xWR,-1.89,0.53,OSH,Arid,ENF,Cold
US-xSR,US-xYE,-2.59,0.02,OSH,Arid,ENF,Cold
US-xST,US-xAB,0.08,0.56,DBF,Cold,ENF,Temperate
US-xST,US-xAE,-11.39,0.51,DBF,Cold,GRA,Temperate
US-xST,US-xBL,0.74,0.76,DBF,Cold,DBF,Cold
US-xST,US-xBN,0.14,0.47,DBF,Cold,ENF,Cold
US-xST,US-xBR,0.62,0.72,DBF,Cold,DBF,Cold
US-xST,US-xCL,-2.21,0.46,DBF,Cold,GRA,Temperate
US-xST,US-xCP,-13.59,0.35,DBF,Cold,GRA,Arid
US-xST,US-xDC,0.8,0.81,DBF,Cold,GRA,Cold
US-xST,US-xDJ,0.25,0.67,DBF,Cold,ENF,Cold
US-xST,US-xDL,0.52,0.83,DBF,Cold,MF,Temperate
US-xST,US-xDS,-5.81,0.56,DBF,Cold,CVM,Temperate
US-xST,US-xGR,0.4,0.67,DBF,Cold,DBF,Temperate
US-xST,US-xHA,-2.5,0.13,DBF,Cold,DBF,Cold
US-xST,US-xHE,-0.77,0.48,DBF,Cold,OSH,Cold
US-xST,US-xJE,0.59,0.67,DBF,Cold,ENF,Temperate
US-xST,US-xJR,-3162.98,0.0,DBF,Cold,OSH,Arid
US-xST,US-xKA,-1.16,0.64,DBF,Cold,GRA,Cold
US-xST,US-xKZ,0.51,0.77,DBF,Cold,GRA,Cold
US-xST,US-xMB,-180.28,0.24,DBF,Cold,OSH,Arid
US-xST,US-xML,0.64,0.7,DBF,Cold,DBF,Cold
US-xST,US-xNG,0.51,0.72,DBF,Cold,GRA,Cold
US-xST,US-xNQ,-75.91,0.18,DBF,Cold,OSH,Arid
US-xST,US-xNW,0.1,0.49,DBF,Cold,ENF,Cold
US-xST,US-xRM,0.25,0.54,DBF,Cold,ENF,Cold
US-xST,US-xRN,0.35,0.43,DBF,Cold,DBF,Temperate
US-xST,US-xSB,-1.01,0.76,DBF,Cold,ENF,Temperate
US-xST,US-xSC,0.6,0.65,DBF,Cold,DBF,Cold
US-xST,US-xSE,0.57,0.62,DBF,Cold,DBF,Temperate
US-xST,US-xSJ,-4.35,0.16,DBF,Cold,SAV,Temperate
US-xST,US-xSL,-14.08,0.58,DBF,Cold,CRO,Arid
US-xST,US-xSR,-55.66,0.18,DBF,Cold,OSH,Arid
US-xST,US-xST,0.97,0.97,DBF,Cold,DBF,Cold
US-xST,US-xTA,0.54,0.56,DBF,Cold,ENF,Temperate
US-xST,US-xTL,0.5,0.56,DBF,Cold,WET,Cold
US-xST,US-xTR,0.7,0.77,DBF,Cold,DBF,Cold
US-xST,US-xUK,0.84,0.86,DBF,Cold,DBF,Cold
US-xST,US-xUN,0.83,0.88,DBF,Cold,MF,Cold
US-xST,US-xWD,0.39,0.67,DBF,Cold,GRA,Cold
US-xST,US-xWR,-0.21,0.48,DBF,Cold,ENF,Cold
US-xST,US-xYE,0.64,0.73,DBF,Cold,ENF,Cold
US-xTA,US-xAB,-0.46,0.54,ENF,Temperate,ENF,Temperate
US-xTA,US-xAE,-9.73,0.46,ENF,Temperate,GRA,Temperate
US-xTA,US-xBL,0.38,0.67,ENF,Temperate,DBF,Cold
US-xTA,US-xBN,-0.76,0.28,ENF,Temperate,ENF,Cold
US-xTA,US-xBR,0.38,0.72,ENF,Temperate,DBF,Cold
US-xTA,US-xCL,-2.32,0.46,ENF,Temperate,GRA,Temperate
US-xTA,US-xCP,-9.36,0.27,ENF,Temperate,GRA,Arid
US-xTA,US-xDC,0.58,0.72,ENF,Temperate,GRA,Cold
US-xTA,US-xDJ,-0.3,0.6,ENF,Temperate,ENF,Cold
US-xTA,US-xDL,0.5,0.74,ENF,Temperate,MF,Temperate
US-xTA,US-xDS,-13.02,0.19,ENF,Temperate,CVM,Temperate
US-xTA,US-xGR,0.09,0.54,ENF,Temperate,DBF,Temperate
US-xTA,US-xHA,-15.9,0.04,ENF,Temperate,DBF,Cold
US-xTA,US-xHE,-3.71,0.21,ENF,Temperate,OSH,Cold
US-xTA,US-xJE,-0.33,0.18,ENF,Temperate,ENF,Temperate
US-xTA,US-xJR,-903.55,0.01,ENF,Temperate,OSH,Arid
US-xTA,US-xKA,-2.08,0.56,ENF,Temperate,GRA,Cold
US-xTA,US-xKZ,0.31,0.69,ENF,Temperate,GRA,Cold
US-xTA,US-xMB,-94.08,0.06,ENF,Temperate,OSH,Arid
US-xTA,US-xML,0.37,0.73,ENF,Temperate,DBF,Cold
US-xTA,US-xNG,0.14,0.6,ENF,Temperate,GRA,Cold
US-xTA,US-xNQ,-47.43,0.14,ENF,Temperate,OSH,Arid
US-xTA,US-xNW,-0.72,0.5,ENF,Temperate,ENF,Cold
US-xTA,US-xRM,0.05,0.53,ENF,Temperate,ENF,Cold
US-xTA,US-xRN,0.36,0.42,ENF,Temperate,DBF,Temperate
US-xTA,US-xSB,-3.91,0.05,ENF,Temperate,ENF,Temperate
US-xTA,US-xSC,0.26,0.57,ENF,Temperate,DBF,Cold
US-xTA,US-xSE,0.54,0.61,ENF,Temperate,DBF,Temperate
US-xTA,US-xSJ,-0.6,0.14,ENF,Temperate,SAV,Temperate
US-xTA,US-xSL,-22.36,0.53,ENF,Temperate,CRO,Arid
US-xTA,US-xSR,-15.39,0.04,ENF,Temperate,OSH,Arid
US-xTA,US-xST,0.54,0.9,ENF,Temperate,DBF,Cold
US-xTA,US-xTA,0.78,0.78,ENF,Temperate,ENF,Temperate
US-xTA,US-xTL,-2.68,0.64,ENF,Temperate,WET,Cold
US-xTA,US-xTR,0.4,0.7,ENF,Temperate,DBF,Cold
US-xTA,US-xUK,0.72,0.77,ENF,Temperate,DBF,Cold
US-xTA,US-xUN,0.71,0.86,ENF,Temperate,MF,Cold
US-xTA,US-xWD,0.15,0.61,ENF,Temperate,GRA,Cold
US-xTA,US-xWR,-0.02,0.64,ENF,Temperate,ENF,Cold
US-xTA,US-xYE,-0.35,0.52,ENF,Temperate,ENF,Cold
US-xTL,US-xAB,-0.4,0.11,WET,Cold,ENF,Temperate
US-xTL,US-xAE,-1.25,0.37,WET,Cold,GRA,Temperate
US-xTL,US-xBL,-0.2,0.27,WET,Cold,DBF,Cold
US-xTL,US-xBN,0.04,0.38,WET,Cold,ENF,Cold
US-xTL,US-xBR,0.04,0.27,WET,Cold,DBF,Cold
US-xTL,US-xCL,0.19,0.22,WET,Cold,GRA,Temperate
US-xTL,US-xCP,-2.83,0.21,WET,Cold,GRA,Arid
US-xTL,US-xDC,0.12,0.41,WET,Cold,GRA,Cold
US-xTL,US-xDJ,0.05,0.15,WET,Cold,ENF,Cold
US-xTL,US-xDL,-0.14,0.07,WET,Cold,MF,Temperate
US-xTL,US-xDS,0.13,0.15,WET,Cold,CVM,Temperate
US-xTL,US-xGR,-0.39,0.29,WET,Cold,DBF,Temperate
US-xTL,US-xHA,-18.29,0.06,WET,Cold,DBF,Cold
US-xTL,US-xHE,-0.29,0.54,WET,Cold,OSH,Cold
US-xTL,US-xJE,-0.2,0.32,WET,Cold,ENF,Temperate
US-xTL,US-xJR,-1174.36,0.0,WET,Cold,OSH,Arid
US-xTL,US-xKA,0.14,0.44,WET,Cold,GRA,Cold
US-xTL,US-xKZ,0.24,0.4,WET,Cold,GRA,Cold
US-xTL,US-xMB,-53.05,0.2,WET,Cold,OSH,Arid
US-xTL,US-xML,-0.04,0.31,WET,Cold,DBF,Cold
US-xTL,US-xNG,0.3,0.48,WET,Cold,GRA,Cold
US-xTL,US-xNQ,-34.41,0.15,WET,Cold,OSH,Arid
US-xTL,US-xNW,0.11,0.28,WET,Cold,ENF,Cold
US-xTL,US-xRM,0.11,0.26,WET,Cold,ENF,Cold
US-xTL,US-xRN,-0.15,0.32,WET,Cold,DBF,Temperate
US-xTL,US-xSB,0.34,0.44,WET,Cold,ENF,Temperate
US-xTL,US-xSC,-0.09,0.0,WET,Cold,DBF,Cold
US-xTL,US-xSE,-0.22,0.23,WET,Cold,DBF,Temperate
US-xTL,US-xSJ,-0.87,0.19,WET,Cold,SAV,Temperate
US-xTL,US-xSL,-6.84,0.34,WET,Cold,CRO,Arid
US-xTL,US-xSR,-15.4,0.2,WET,Cold,OSH,Arid
US-xTL,US-xST,0.22,0.39,WET,Cold,DBF,Cold
US-xTL,US-xTA,-0.42,0.32,WET,Cold,ENF,Temperate
US-xTL,US-xTL,0.86,0.86,WET,Cold,WET,Cold
US-xTL,US-xTR,0.03,0.32,WET,Cold,DBF,Cold
US-xTL,US-xUK,0.02,0.36,WET,Cold,DBF,Cold
US-xTL,US-xUN,0.32,0.67,WET,Cold,MF,Cold
US-xTL,US-xWD,0.15,0.17,WET,Cold,GRA,Cold
US-xTL,US-xWR,-0.51,0.49,WET,Cold,ENF,Cold
US-xTL,US-xYE,0.16,0.2,WET,Cold,ENF,Cold
US-xTR,US-xAB,0.25,0.52,DBF,Cold,ENF,Temperate
US-xTR,US-xAE,-7.37,0.37,DBF,Cold,GRA,Temperate
US-xTR,US-xBL,0.43,0.55,DBF,Cold,DBF,Cold
US-xTR,US-xBN,-0.27,0.38,DBF,Cold,ENF,Cold
US-xTR,US-xBR,0.68,0.71,DBF,Cold,DBF,Cold
US-xTR,US-xCL,-2.08,0.42,DBF,Cold,GRA,Temperate
US-xTR,US-xCP,-7.75,0.33,DBF,Cold,GRA,Arid
US-xTR,US-xDC,0.79,0.79,DBF,Cold,GRA,Cold
US-xTR,US-xDJ,0.12,0.52,DBF,Cold,ENF,Cold
US-xTR,US-xDL,0.03,0.15,DBF,Cold,MF,Temperate
US-xTR,US-xDS,-2.81,0.0,DBF,Cold,CVM,Temperate
US-xTR,US-xGR,-0.17,0.07,DBF,Cold,DBF,Temperate
US-xTR,US-xHA,-3.04,0.05,DBF,Cold,DBF,Cold
US-xTR,US-xHE,-0.78,0.35,DBF,Cold,OSH,Cold
US-xTR,US-xJE,-0.39,0.0,DBF,Cold,ENF,Temperate
US-xTR,US-xJR,-1151.87,0.0,DBF,Cold,OSH,Arid
US-xTR,US-xKA,-1.01,0.29,DBF,Cold,GRA,Cold
US-xTR,US-xKZ,0.23,0.39,DBF,Cold,GRA,Cold
US-xTR,US-xMB,-71.46,0.13,DBF,Cold,OSH,Arid
US-xTR,US-xML,0.71,0.72,DBF,Cold,DBF,Cold
US-xTR,US-xNG,0.5,0.63,DBF,Cold,GRA,Cold
US-xTR,US-xNQ,-45.49,0.24,DBF,Cold,OSH,Arid
US-xTR,US-xNW,-0.82,0.38,DBF,Cold,ENF,Cold
US-xTR,US-xRM,0.32,0.58,DBF,Cold,ENF,Cold
US-xTR,US-xRN,0.3,0.39,DBF,Cold,DBF,Temperate
US-xTR,US-xSB,-1.05,0.03,DBF,Cold,ENF,Temperate
US-xTR,US-xSC,-0.25,0.1,DBF,Cold,DBF,Cold
US-xTR,US-xSE,0.2,0.34,DBF,Cold,DBF,Temperate
US-xTR,US-xSJ,-0.04,0.1,DBF,Cold,SAV,Temperate
US-xTR,US-xSL,-8.85,0.18,DBF,Cold,CRO,Arid
US-xTR,US-xSR,-11.99,0.0,DBF,Cold,OSH,Arid
US-xTR,US-xST,0.87,0.91,DBF,Cold,DBF,Cold
US-xTR,US-xTA,0.26,0.29,DBF,Cold,ENF,Temperate
US-xTR,US-xTL,-1.52,0.57,DBF,Cold,WET,Cold
US-xTR,US-xTR,0.83,0.83,DBF,Cold,DBF,Cold
US-xTR,US-xUK,0.59,0.59,DBF,Cold,DBF,Cold
US-xTR,US-xUN,0.87,0.87,DBF,Cold,MF,Cold
US-xTR,US-xWD,0.28,0.56,DBF,Cold,GRA,Cold
US-xTR,US-xWR,0.01,0.56,DBF,Cold,ENF,Cold
US-xTR,US-xYE,0.66,0.72,DBF,Cold,ENF,Cold
US-xUK,US-xAB,-0.44,0.41,DBF,Cold,ENF,Temperate
US-xUK,US-xAE,-9.56,0.58,DBF,Cold,GRA,Temperate
US-xUK,US-xBL,0.59,0.73,DBF,Cold,DBF,Cold
US-xUK,US-xBN,-0.22,0.37,DBF,Cold,ENF,Cold
US-xUK,US-xBR,0.41,0.63,DBF,Cold,DBF,Cold
US-xUK,US-xCL,-2.55,0.54,DBF,Cold,GRA,Temperate
US-xUK,US-xCP,-12.15,0.46,DBF,Cold,GRA,Arid
US-xUK,US-xDC,0.78,0.78,DBF,Cold,GRA,Cold
US-xUK,US-xDJ,-0.07,0.66,DBF,Cold,ENF,Cold
US-xUK,US-xDL,0.68,0.86,DBF,Cold,MF,Temperate
US-xUK,US-xDS,-6.44,0.28,DBF,Cold,CVM,Temperate
US-xUK,US-xGR,0.48,0.72,DBF,Cold,DBF,Temperate
US-xUK,US-xHA,-10.43,0.0,DBF,Cold,DBF,Cold
US-xUK,US-xHE,0.13,0.32,DBF,Cold,OSH,Cold
US-xUK,US-xJE,0.52,0.54,DBF,Cold,ENF,Temperate
US-xUK,US-xJR,-1497.55,0.0,DBF,Cold,OSH,Arid
US-xUK,US-xKA,-1.29,0.63,DBF,Cold,GRA,Cold
US-xUK,US-xKZ,0.58,0.81,DBF,Cold,GRA,Cold
US-xUK,US-xMB,-121.86,0.3,DBF,Cold,OSH,Arid
US-xUK,US-xML,0.39,0.59,DBF,Cold,DBF,Cold
US-xUK,US-xNG,0.48,0.7,DBF,Cold,GRA,Cold
US-xUK,US-xNQ,-47.37,0.25,DBF,Cold,OSH,Arid
US-xUK,US-xNW,0.27,0.38,DBF,Cold,ENF,Cold
US-xUK,US-xRM,0.09,0.59,DBF,Cold,ENF,Cold
US-xUK,US-xRN,0.21,0.43,DBF,Cold,DBF,Temperate
US-xUK,US-xSB,-0.62,0.38,DBF,Cold,ENF,Temperate
US-xUK,US-xSC,0.46,0.66,DBF,Cold,DBF,Cold
US-xUK,US-xSE,0.55,0.67,DBF,Cold,DBF,Temperate
US-xUK,US-xSJ,-1.17,0.07,DBF,Cold,SAV,Temperate
US-xUK,US-xSL,-23.94,0.61,DBF,Cold,CRO,Arid
US-xUK,US-xSR,-19.52,0.23,DBF,Cold,OSH,Arid
US-xUK,US-xST,0.87,0.88,DBF,Cold,DBF,Cold
US-xUK,US-xTA,0.58,0.59,DBF,Cold,ENF,Temperate
US-xUK,US-xTL,0.45,0.57,DBF,Cold,WET,Cold
US-xUK,US-xTR,0.6,0.69,DBF,Cold,DBF,Cold
US-xUK,US-xUK,0.94,0.94,DBF,Cold,DBF,Cold
US-xUK,US-xUN,0.58,0.78,DBF,Cold,MF,Cold
US-xUK,US-xWD,0.31,0.62,DBF,Cold,GRA,Cold
US-xUK,US-xWR,-0.6,0.44,DBF,Cold,ENF,Cold
US-xUK,US-xYE,0.31,0.54,DBF,Cold,ENF,Cold
US-xUN,US-xAB,0.37,0.62,MF,Cold,ENF,Temperate
US-xUN,US-xAE,-27.75,0.37,MF,Cold,GRA,Temperate
US-xUN,US-xBL,0.55,0.72,MF,Cold,DBF,Cold
US-xUN,US-xBN,0.11,0.39,MF,Cold,ENF,Cold
US-xUN,US-xBR,0.72,0.76,MF,Cold,DBF,Cold
US-xUN,US-xCL,-4.75,0.28,MF,Cold,GRA,Temperate
US-xUN,US-xCP,-30.64,0.25,MF,Cold,GRA,Arid
US-xUN,US-xDC,0.7,0.71,MF,Cold,GRA,Cold
US-xUN,US-xDJ,0.55,0.65,MF,Cold,ENF,Cold
US-xUN,US-xDL,-0.04,0.65,MF,Cold,MF,Temperate
US-xUN,US-xDS,-16.46,0.42,MF,Cold,CVM,Temperate
US-xUN,US-xGR,0.63,0.69,MF,Cold,DBF,Temperate
US-xUN,US-xHA,-7.87,0.0,MF,Cold,DBF,Cold
US-xUN,US-xHE,-1.87,0.3,MF,Cold,OSH,Cold
US-xUN,US-xJE,-0.19,0.68,MF,Cold,ENF,Temperate
US-xUN,US-xJR,-5402.36,0.0,MF,Cold,OSH,Arid
US-xUN,US-xKA,-3.13,0.65,MF,Cold,GRA,Cold
US-xUN,US-xKZ,0.03,0.73,MF,Cold,GRA,Cold
US-xUN,US-xMB,-365.07,0.28,MF,Cold,OSH,Arid
US-xUN,US-xML,0.68,0.69,MF,Cold,DBF,Cold
US-xUN,US-xNG,-0.25,0.58,MF,Cold,GRA,Cold
US-xUN,US-xNQ,-133.9,0.14,MF,Cold,OSH,Arid
US-xUN,US-xNW,-0.75,0.57,MF,Cold,ENF,Cold
US-xUN,US-xRM,0.53,0.64,MF,Cold,ENF,Cold
US-xUN,US-xRN,0.44,0.44,MF,Cold,DBF,Temperate
US-xUN,US-xSB,-4.25,0.68,MF,Cold,ENF,Temperate
US-xUN,US-xSC,0.32,0.7,MF,Cold,DBF,Cold
US-xUN,US-xSE,0.29,0.57,MF,Cold,DBF,Temperate
US-xUN,US-xSJ,-7.91,0.13,MF,Cold,SAV,Temperate
US-xUN,US-xSL,-37.51,0.62,MF,Cold,CRO,Arid
US-xUN,US-xSR,-110.91,0.21,MF,Cold,OSH,Arid
US-xUN,US-xST,0.91,0.91,MF,Cold,DBF,Cold
US-xUN,US-xTA,0.39,0.48,MF,Cold,ENF,Temperate
US-xUN,US-xTL,0.38,0.59,MF,Cold,WET,Cold
US-xUN,US-xTR,0.74,0.75,MF,Cold,DBF,Cold
US-xUN,US-xUK,0.73,0.76,MF,Cold,DBF,Cold
US-xUN,US-xUN,0.95,0.95,MF,Cold,MF,Cold
US-xUN,US-xWD,0.08,0.64,MF,Cold,GRA,Cold
US-xUN,US-xWR,0.23,0.63,MF,Cold,ENF,Cold
US-xUN,US-xYE,0.45,0.57,MF,Cold,ENF,Cold
US-xWD,US-xAB,-0.58,0.42,GRA,Cold,ENF,Temperate
US-xWD,US-xAE,-2.88,0.55,GRA,Cold,GRA,Temperate
US-xWD,US-xBL,0.5,0.62,GRA,Cold,DBF,Cold
US-xWD,US-xBN,-0.74,0.3,GRA,Cold,ENF,Cold
US-xWD,US-xBR,0.26,0.62,GRA,Cold,DBF,Cold
US-xWD,US-xCL,0.01,0.47,GRA,Cold,GRA,Temperate
US-xWD,US-xCP,-5.52,0.38,GRA,Cold,GRA,Arid
US-xWD,US-xDC,0.65,0.76,GRA,Cold,GRA,Cold
US-xWD,US-xDJ,-0.69,0.53,GRA,Cold,ENF,Cold
US-xWD,US-xDL,0.62,0.64,GRA,Cold,MF,Temperate
US-xWD,US-xDS,-3.66,0.19,GRA,Cold,CVM,Temperate
US-xWD,US-xGR,0.09,0.61,GRA,Cold,DBF,Temperate
